Order Id,risk_score,risk_tier,Shipping Mode,actual_late
50556,0.8007,High,Second Class,0
50556,0.8007,High,Second Class,0
62793,0.8006,High,Second Class,1
33562,0.8006,High,Second Class,1
33782,0.8006,High,Second Class,1
29563,0.8006,High,Second Class,1
62793,0.8006,High,Second Class,1
62793,0.8006,High,Second Class,1
51081,0.8005,High,Second Class,0
25327,0.8005,High,Second Class,1
35689,0.8004,High,Second Class,1
56807,0.8004,High,Second Class,1
39923,0.8004,High,Second Class,1
35689,0.8004,High,Second Class,1
39923,0.8004,High,Second Class,1
35689,0.8004,High,Second Class,1
56807,0.8004,High,Second Class,1
39923,0.8004,High,Second Class,1
56807,0.8004,High,Second Class,1
3212,0.8003,High,First Class,1
19625,0.8003,High,First Class,0
19625,0.8003,High,First Class,0
19625,0.8003,High,First Class,0
19625,0.8003,High,First Class,0
14018,0.8002,High,Second Class,1
14018,0.8002,High,Second Class,1
29563,0.8002,High,Second Class,1
29563,0.8002,High,Second Class,1
23964,0.8002,High,Second Class,1
14018,0.8002,High,Second Class,1
14018,0.8002,High,Second Class,1
31026,0.8001,High,Second Class,0
31026,0.8001,High,Second Class,0
3212,0.8001,High,First Class,1
33562,0.8001,High,Second Class,1
23811,0.8001,High,Second Class,0
32589,0.8001,High,Second Class,1
32589,0.8,High,Second Class,1
23347,0.8,High,Second Class,1
63413,0.7999,High,First Class,1
37060,0.7998,High,Second Class,1
32491,0.7998,High,Second Class,0
73863,0.7998,High,Second Class,1
32491,0.7998,High,Second Class,0
37060,0.7998,High,Second Class,1
37060,0.7998,High,Second Class,1
32491,0.7998,High,Second Class,0
33562,0.7997,High,Second Class,1
29563,0.7997,High,Second Class,1
29563,0.7997,High,Second Class,1
37180,0.7996,High,Second Class,1
69580,0.7996,High,Second Class,1
40465,0.7996,High,Second Class,1
37180,0.7996,High,Second Class,1
70794,0.7996,High,Second Class,1
4610,0.7996,High,First Class,0
52185,0.7996,High,Same Day,1
40465,0.7996,High,Second Class,1
25327,0.7996,High,Second Class,1
23347,0.7996,High,Second Class,1
52185,0.7996,High,Same Day,1
54981,0.7995,High,Second Class,0
47661,0.7994,High,Second Class,0
76688,0.7993,High,Second Class,1
66359,0.7993,High,Second Class,1
65079,0.7993,High,Second Class,1
21499,0.7992,High,Second Class,1
23964,0.7992,High,Second Class,1
23811,0.7992,High,Second Class,0
47115,0.7992,High,Second Class,1
36269,0.7992,High,Second Class,1
47115,0.7992,High,Second Class,1
47115,0.7992,High,Second Class,1
21499,0.7992,High,Second Class,1
21499,0.7992,High,Second Class,1
47115,0.7992,High,Second Class,1
36269,0.7992,High,Second Class,1
72583,0.7991,High,Second Class,1
32589,0.7991,High,Second Class,1
32379,0.7989,High,Second Class,1
32379,0.7989,High,Second Class,1
24595,0.7988,High,Second Class,1
52185,0.7988,High,Same Day,1
23331,0.7988,High,Second Class,0
4610,0.7988,High,First Class,0
24595,0.7988,High,Second Class,1
65008,0.7987,High,Second Class,1
73089,0.7987,High,Second Class,1
35877,0.7987,High,Second Class,1
33562,0.7987,High,Second Class,1
39532,0.7987,High,Second Class,1
35877,0.7987,High,Second Class,1
33562,0.7987,High,Second Class,1
37180,0.7987,High,Second Class,1
65008,0.7987,High,Second Class,1
54981,0.7986,High,Second Class,0
25327,0.7986,High,Second Class,1
29233,0.7986,High,Second Class,1
27784,0.7986,High,Second Class,1
29233,0.7986,High,Second Class,1
23347,0.7986,High,Second Class,1
21563,0.7986,High,Second Class,1
25327,0.7986,High,Second Class,1
76584,0.7986,High,Second Class,1
23347,0.7986,High,Second Class,1
49715,0.7986,High,Second Class,1
23347,0.7986,High,Second Class,1
16089,0.7985,High,Second Class,1
21365,0.7985,High,Second Class,1
17022,0.7985,High,Second Class,1
17022,0.7985,High,Second Class,1
43431,0.7984,High,Second Class,0
66359,0.7984,High,Second Class,1
66359,0.7984,High,Second Class,1
66359,0.7984,High,Second Class,1
39122,0.7983,High,Second Class,1
39122,0.7983,High,Second Class,1
24595,0.7983,High,Second Class,1
17049,0.7983,High,Second Class,1
32421,0.7982,High,Second Class,0
43906,0.7981,High,Second Class,0
73225,0.7981,High,Second Class,1
35622,0.7981,High,Second Class,1
18802,0.7981,High,Second Class,1
24013,0.7981,High,Second Class,1
27784,0.7981,High,Second Class,1
37540,0.7981,High,Second Class,1
43347,0.7981,High,Second Class,1
41023,0.7981,High,Second Class,1
35397,0.7981,High,Second Class,1
74250,0.7981,High,Second Class,1
10480,0.7981,High,Second Class,1
11212,0.7981,High,Second Class,1
42812,0.798,High,Second Class,1
21365,0.798,High,Second Class,1
17022,0.798,High,Second Class,1
21365,0.798,High,Second Class,1
76622,0.798,High,Second Class,1
22085,0.798,High,Second Class,1
39371,0.798,High,Second Class,0
38904,0.7979,High,Second Class,1
38904,0.7979,High,Second Class,1
23331,0.7979,High,Second Class,0
42891,0.7979,High,Second Class,0
38904,0.7979,High,Second Class,1
42891,0.7979,High,Second Class,0
42891,0.7979,High,Second Class,0
38904,0.7979,High,Second Class,1
16441,0.7978,High,Second Class,0
16441,0.7978,High,Second Class,0
16441,0.7978,High,Second Class,0
43963,0.7977,High,Second Class,1
32421,0.7977,High,Second Class,0
29082,0.7977,High,Second Class,1
32421,0.7977,High,Second Class,0
43012,0.7977,High,Second Class,1
32421,0.7977,High,Second Class,0
36783,0.7977,High,Second Class,1
15179,0.7977,High,Second Class,1
43012,0.7977,High,Second Class,1
14223,0.7977,High,Second Class,1
28153,0.7977,High,Second Class,1
13769,0.7977,High,Second Class,1
26236,0.7977,High,Second Class,0
72727,0.7977,High,Second Class,1
51159,0.7977,High,Second Class,1
15179,0.7976,High,Second Class,1
66513,0.7976,High,Second Class,1
36783,0.7976,High,Second Class,1
34390,0.7976,High,Second Class,1
28153,0.7976,High,Second Class,1
47792,0.7976,High,Second Class,1
28606,0.7976,High,Second Class,0
26279,0.7976,High,Second Class,1
75377,0.7976,High,Second Class,1
11895,0.7975,High,Second Class,1
31295,0.7975,High,Second Class,1
72872,0.7975,High,Second Class,1
43431,0.7975,High,Second Class,0
16555,0.7975,High,Second Class,1
25388,0.7975,High,Second Class,1
73364,0.7975,High,Second Class,1
33353,0.7975,High,Second Class,1
43431,0.7975,High,Second Class,0
37458,0.7975,High,Second Class,1
34310,0.7975,High,Second Class,1
28884,0.7975,High,Second Class,1
34310,0.7975,High,Second Class,1
34639,0.7975,High,Second Class,1
49651,0.7975,High,Second Class,0
62534,0.7975,High,Second Class,1
28884,0.7975,High,Second Class,1
49512,0.7975,High,Second Class,1
47661,0.7975,High,Second Class,0
47661,0.7975,High,Second Class,0
72871,0.7975,High,Second Class,0
33215,0.7975,High,Second Class,1
12367,0.7975,High,Second Class,1
37948,0.7975,High,Second Class,1
45947,0.7975,High,Second Class,1
14643,0.7975,High,Second Class,1
37600,0.7975,High,Second Class,1
30474,0.7975,High,Second Class,1
76310,0.7975,High,Second Class,1
28970,0.7975,High,Second Class,1
47858,0.7975,High,Second Class,1
73981,0.7975,High,Second Class,0
44712,0.7975,High,Second Class,1
17022,0.7975,High,Second Class,1
14643,0.7975,High,Second Class,1
63972,0.7975,High,Second Class,1
69042,0.7975,High,Second Class,1
13614,0.7975,High,Second Class,1
66312,0.7975,High,Second Class,1
66312,0.7975,High,Second Class,1
43431,0.7975,High,Second Class,0
22615,0.7974,High,Second Class,1
32601,0.7974,High,Second Class,0
65105,0.7973,High,Second Class,1
40974,0.7972,High,Second Class,1
26398,0.7972,High,Second Class,1
26398,0.7972,High,Second Class,1
36939,0.7972,High,Second Class,1
36939,0.7972,High,Second Class,1
36939,0.7972,High,Second Class,1
26398,0.7972,High,Second Class,1
40974,0.7972,High,Second Class,1
51769,0.7972,High,Second Class,1
26398,0.7972,High,Second Class,1
36939,0.7972,High,Second Class,1
36939,0.7972,High,Second Class,1
16228,0.7971,High,Second Class,1
68078,0.7971,High,Second Class,1
13769,0.7971,High,Second Class,1
68821,0.7971,High,Second Class,0
14842,0.7971,High,Second Class,1
44796,0.7971,High,Second Class,0
20468,0.7971,High,Second Class,1
15133,0.7971,High,Second Class,1
61966,0.7971,High,Second Class,0
61966,0.7971,High,Second Class,0
35882,0.7971,High,Second Class,1
22085,0.7971,High,Second Class,1
18949,0.7971,High,Second Class,1
45616,0.7971,High,Second Class,0
76515,0.7971,High,Second Class,1
25531,0.7971,High,Second Class,0
67172,0.7971,High,Second Class,1
41980,0.7971,High,Second Class,1
43012,0.7971,High,Second Class,1
41493,0.7971,High,Second Class,1
42241,0.7971,High,Second Class,0
66312,0.7971,High,Second Class,1
66424,0.7971,High,Second Class,1
30823,0.7971,High,Second Class,1
28973,0.7971,High,Second Class,1
28970,0.7971,High,Second Class,1
30947,0.7971,High,Second Class,1
49849,0.7971,High,Second Class,1
48837,0.7971,High,Second Class,1
43350,0.7971,High,Second Class,1
49651,0.7971,High,Second Class,0
50006,0.7971,High,Second Class,0
33353,0.7971,High,Second Class,1
34310,0.7971,High,Second Class,1
69652,0.7971,High,Second Class,1
33215,0.7971,High,Second Class,1
24722,0.7971,High,Second Class,1
50944,0.7971,High,Second Class,1
50944,0.7971,High,Second Class,1
49651,0.7971,High,Second Class,0
18950,0.7971,High,Second Class,1
15673,0.7971,High,Second Class,1
48837,0.7971,High,Second Class,1
14494,0.7971,High,Second Class,1
18802,0.7971,High,Second Class,1
62534,0.7971,High,Second Class,1
62534,0.7971,High,Second Class,1
31295,0.7971,High,Second Class,1
31295,0.7971,High,Second Class,1
68078,0.7971,High,Second Class,1
65670,0.7971,High,Second Class,1
33678,0.7971,High,Second Class,1
25793,0.7971,High,Second Class,1
73758,0.7971,High,Second Class,1
76519,0.7971,High,Second Class,1
33331,0.7971,High,Second Class,0
34860,0.7971,High,Second Class,1
11895,0.7971,High,Second Class,1
17810,0.7971,High,Second Class,1
21280,0.7971,High,Second Class,1
75277,0.7971,High,Second Class,1
23680,0.7971,High,Second Class,1
10336,0.7971,High,Second Class,0
25388,0.7971,High,Second Class,1
39426,0.7971,High,Second Class,0
33215,0.7971,High,Second Class,1
33353,0.7971,High,Second Class,1
33215,0.7971,High,Second Class,1
33215,0.7971,High,Second Class,1
73980,0.7971,High,Second Class,1
21167,0.7971,High,Second Class,1
21280,0.7971,High,Second Class,1
25531,0.7971,High,Second Class,0
26426,0.7971,High,Second Class,0
76518,0.7971,High,Second Class,1
67172,0.7971,High,Second Class,1
67172,0.7971,High,Second Class,1
76244,0.7971,High,Second Class,1
37948,0.7971,High,Second Class,1
76243,0.7971,High,Second Class,1
22723,0.7971,High,Second Class,1
62603,0.7971,High,Second Class,1
64292,0.7971,High,Second Class,1
28884,0.7971,High,Second Class,1
22583,0.7971,High,Second Class,1
22085,0.7971,High,Second Class,1
22085,0.7971,High,Second Class,1
44358,0.7971,High,Second Class,1
47858,0.7971,High,Second Class,1
26426,0.7971,High,Second Class,0
22085,0.7971,High,Second Class,1
15529,0.7971,High,Second Class,1
15529,0.7971,High,Second Class,1
43350,0.7971,High,Second Class,1
33342,0.7971,High,Second Class,1
66312,0.7971,High,Second Class,1
18802,0.7971,High,Second Class,1
64805,0.7971,High,Second Class,1
33331,0.7971,High,Second Class,0
18802,0.7971,High,Second Class,1
18802,0.7971,High,Second Class,1
34151,0.7971,High,Second Class,0
34151,0.7971,High,Second Class,0
47130,0.7971,High,Second Class,1
75328,0.7971,High,Second Class,1
18950,0.7971,High,Second Class,1
72470,0.7971,High,Second Class,1
62603,0.7971,High,Second Class,1
44796,0.7971,High,Second Class,0
17810,0.7971,High,Second Class,1
70544,0.7971,High,Second Class,1
13614,0.7971,High,Second Class,1
68977,0.7971,High,Second Class,1
64252,0.7971,High,Second Class,1
61966,0.7971,High,Second Class,0
37458,0.797,High,Second Class,1
40769,0.797,High,Second Class,1
73700,0.797,High,Second Class,1
37458,0.797,High,Second Class,1
40769,0.797,High,Second Class,1
37458,0.797,High,Second Class,1
76172,0.7969,High,First Class,1
34379,0.7969,High,Second Class,1
17049,0.7969,High,Second Class,1
17049,0.7969,High,Second Class,1
27280,0.7969,High,Second Class,1
34379,0.7969,High,Second Class,1
17049,0.7969,High,Second Class,1
17049,0.7969,High,Second Class,1
65105,0.7968,High,Second Class,1
69484,0.7968,High,Second Class,1
31497,0.7967,High,Second Class,1
34860,0.7967,High,Second Class,1
14223,0.7967,High,Second Class,1
70334,0.7967,High,Second Class,1
47792,0.7967,High,Second Class,1
13769,0.7967,High,Second Class,1
49715,0.7967,High,Second Class,1
64571,0.7967,High,Second Class,0
64571,0.7967,High,Second Class,0
15179,0.7967,High,Second Class,1
28153,0.7967,High,Second Class,1
64571,0.7967,High,Second Class,0
64571,0.7967,High,Second Class,0
43012,0.7967,High,Second Class,1
39659,0.7967,High,Second Class,1
46363,0.7967,High,Second Class,1
47792,0.7967,High,Second Class,1
46363,0.7967,High,Second Class,1
43012,0.7967,High,Second Class,1
47792,0.7967,High,Second Class,1
15673,0.7967,High,Second Class,1
36783,0.7967,High,Second Class,1
26236,0.7967,High,Second Class,0
31497,0.7967,High,Second Class,1
36783,0.7967,High,Second Class,1
66513,0.7967,High,Second Class,1
46363,0.7967,High,Second Class,1
26236,0.7967,High,Second Class,0
34390,0.7967,High,Second Class,1
47792,0.7967,High,Second Class,1
46363,0.7967,High,Second Class,1
12322,0.7967,High,Second Class,1
26695,0.7967,High,Second Class,1
33397,0.7967,High,Second Class,1
34390,0.7967,High,Second Class,1
43963,0.7967,High,Second Class,1
66513,0.7967,High,Second Class,1
31497,0.7967,High,Second Class,1
31497,0.7967,High,Second Class,1
34860,0.7967,High,Second Class,1
34390,0.7967,High,Second Class,1
34860,0.7967,High,Second Class,1
66513,0.7967,High,Second Class,1
26695,0.7967,High,Second Class,1
64571,0.7967,High,Second Class,0
13769,0.7967,High,Second Class,1
46363,0.7967,High,Second Class,1
49715,0.7967,High,Second Class,1
33397,0.7967,High,Second Class,1
43963,0.7967,High,Second Class,1
13769,0.7967,High,Second Class,1
26236,0.7967,High,Second Class,0
49715,0.7967,High,Second Class,1
33397,0.7967,High,Second Class,1
43963,0.7967,High,Second Class,1
77035,0.7967,High,Second Class,1
15673,0.7967,High,Second Class,1
33397,0.7967,High,Second Class,1
34390,0.7967,High,Second Class,1
14223,0.7967,High,Second Class,1
66987,0.7967,High,Second Class,1
14223,0.7967,High,Second Class,1
73213,0.7967,High,Second Class,1
29082,0.7967,High,Second Class,1
34860,0.7967,High,Second Class,1
75598,0.7967,High,Second Class,1
20468,0.7967,High,Second Class,1
23328,0.7967,High,Second Class,1
31497,0.7967,High,Second Class,1
75139,0.7967,High,Second Class,1
74778,0.7967,High,Second Class,1
15673,0.7967,High,Second Class,1
66575,0.7966,High,Second Class,1
18950,0.7966,High,Second Class,1
29633,0.7966,High,Second Class,1
14447,0.7966,High,Second Class,1
26279,0.7966,High,Second Class,1
63972,0.7966,High,Second Class,1
64252,0.7966,High,Second Class,1
25793,0.7966,High,Second Class,1
62603,0.7966,High,Second Class,1
15062,0.7966,High,Second Class,1
41240,0.7966,High,Second Class,1
44095,0.7966,High,Second Class,1
47130,0.7966,High,Second Class,1
49498,0.7966,High,Second Class,1
49512,0.7966,High,Second Class,1
33018,0.7966,High,Second Class,1
10959,0.7966,High,Second Class,1
14016,0.7966,High,Second Class,0
38286,0.7966,High,Second Class,0
66569,0.7966,High,Second Class,1
17999,0.7966,High,Second Class,1
40552,0.7966,High,Second Class,1
51225,0.7966,High,Second Class,1
28970,0.7966,High,Second Class,1
17810,0.7966,High,Second Class,1
47130,0.7966,High,Second Class,1
50006,0.7966,High,Second Class,0
21283,0.7966,High,Second Class,1
29020,0.7966,High,Second Class,1
63951,0.7966,High,Second Class,0
68072,0.7966,High,Second Class,1
63691,0.7966,High,Second Class,0
28841,0.7966,High,Second Class,0
68072,0.7966,High,Second Class,1
68821,0.7966,High,Second Class,0
35622,0.7966,High,Second Class,1
24013,0.7966,High,Second Class,1
33018,0.7966,High,Second Class,1
61878,0.7966,High,Second Class,1
75890,0.7966,High,Second Class,1
64252,0.7966,High,Second Class,1
14785,0.7966,High,Second Class,1
16950,0.7965,High,Second Class,1
55729,0.7965,High,Second Class,1
28753,0.7965,High,Second Class,1
58875,0.7965,High,Second Class,1
21315,0.7965,High,Second Class,1
73487,0.7965,High,Second Class,1
32780,0.7965,High,Second Class,1
22615,0.7964,High,Second Class,1
36219,0.7964,High,Second Class,1
32601,0.7964,High,Second Class,0
32601,0.7964,High,Second Class,0
22615,0.7964,High,Second Class,1
7813,0.7964,High,Second Class,1
22615,0.7964,High,Second Class,1
32601,0.7964,High,Second Class,0
48227,0.7964,High,Second Class,1
54283,0.7964,High,First Class,0
34951,0.7964,High,Second Class,0
32601,0.7964,High,Second Class,0
57985,0.7963,High,Second Class,1
3875,0.7963,High,Second Class,1
51769,0.7962,High,Second Class,1
51769,0.7962,High,Second Class,1
51769,0.7962,High,Second Class,1
51769,0.7962,High,Second Class,1
44712,0.7961,High,Second Class,1
69653,0.7961,High,Second Class,1
28973,0.7961,High,Second Class,1
70534,0.7961,High,Second Class,1
28973,0.7961,High,Second Class,1
49498,0.7961,High,Second Class,1
26616,0.7961,High,Second Class,0
50124,0.7961,High,Second Class,1
66424,0.7961,High,Second Class,1
51230,0.7961,High,Second Class,1
63951,0.7961,High,Second Class,0
18949,0.7961,High,Second Class,1
40359,0.7961,High,Second Class,1
35397,0.7961,High,Second Class,1
30947,0.7961,High,Second Class,1
70204,0.7961,High,Second Class,1
68072,0.7961,High,Second Class,1
73765,0.7961,High,Second Class,1
75000,0.7961,High,Second Class,1
69994,0.7961,High,Second Class,1
10480,0.7961,High,Second Class,1
14643,0.7961,High,Second Class,1
16831,0.7961,High,Second Class,0
15313,0.7961,High,Second Class,1
41493,0.7961,High,Second Class,1
46562,0.7961,High,Second Class,1
22723,0.7961,High,Second Class,1
25531,0.7961,High,Second Class,0
33331,0.7961,High,Second Class,0
46977,0.7961,High,Second Class,1
40552,0.7961,High,Second Class,1
65137,0.7961,High,Second Class,1
65137,0.7961,High,Second Class,1
66424,0.7961,High,Second Class,1
66424,0.7961,High,Second Class,1
19085,0.7961,High,Second Class,1
15313,0.7961,High,Second Class,1
64805,0.7961,High,Second Class,1
44358,0.7961,High,Second Class,1
31286,0.7961,High,Second Class,0
66569,0.7961,High,Second Class,1
44095,0.7961,High,Second Class,1
17999,0.7961,High,Second Class,1
70279,0.7961,High,Second Class,1
17810,0.7961,High,Second Class,1
33342,0.7961,High,Second Class,1
10480,0.7961,High,Second Class,1
11212,0.7961,High,Second Class,1
21283,0.7961,High,Second Class,1
14785,0.7961,High,Second Class,1
41980,0.7961,High,Second Class,1
66351,0.7961,High,Second Class,0
11209,0.7961,High,Second Class,1
33331,0.7961,High,Second Class,0
20534,0.7961,High,Second Class,1
20534,0.7961,High,Second Class,1
30947,0.7961,High,Second Class,1
38964,0.7961,High,Second Class,1
34151,0.7961,High,Second Class,0
43347,0.7961,High,Second Class,1
67749,0.7961,High,Second Class,1
